image_id,file_name,category_id,category_name,location,date_captured,seq_id,frame_num,seq_num_frames,width,height,split
5a24a763-23d2-11e8-a6a3-ec086b02610b,5a24a763-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,13,2013-09-14 17:19:19,70157b4c-5567-11e8-94ed-dca9047ef277,3,3,2048,1494,train
5971faaa-23d2-11e8-a6a3-ec086b02610b,5971faaa-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2014-07-19 06:26:20,7019074f-5567-11e8-9c3a-dca9047ef277,3,3,2048,1494,train
5976a27a-23d2-11e8-a6a3-ec086b02610b,5976a27a-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2014-11-19 12:29:12,70190e8a-5567-11e8-b22c-dca9047ef277,3,3,2048,1494,train
597e62a7-23d2-11e8-a6a3-ec086b02610b,597e62a7-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2013-11-11 08:52:45,7018fe8f-5567-11e8-a55c-dca9047ef277,1,3,2048,1494,train
59a94c1c-23d2-11e8-a6a3-ec086b02610b,59a94c1c-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2013-08-19 15:51:53,7018ed23-5567-11e8-91ca-dca9047ef277,1,3,2048,1494,train
59a94c37-23d2-11e8-a6a3-ec086b02610b,59a94c37-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2014-11-19 12:29:15,70190ed9-5567-11e8-89cb-dca9047ef277,2,3,2048,1494,train
59b13038-23d2-11e8-a6a3-ec086b02610b,59b13038-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2013-08-19 16:36:42,7018ed73-5567-11e8-ae1c-dca9047ef277,2,3,2048,1494,train
59b48303-23d2-11e8-a6a3-ec086b02610b,59b48303-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2014-07-19 07:11:19,7019079e-5567-11e8-882e-dca9047ef277,2,3,2048,1494,train
59c4bf0b-23d2-11e8-a6a3-ec086b02610b,59c4bf0b-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2014-10-27 15:54:31,70190af3-5567-11e8-a0cb-dca9047ef277,3,3,2048,1494,train
59c66c0c-23d2-11e8-a6a3-ec086b02610b,59c66c0c-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2013-08-16 16:42:18,7018eaf5-5567-11e8-bc38-dca9047ef277,3,3,2048,1494,train
59fe2165-23d2-11e8-a6a3-ec086b02610b,59fe2165-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2014-11-21 08:04:24,70190fca-5567-11e8-842e-dca9047ef277,3,3,2048,1494,train
5a015cf9-23d2-11e8-a6a3-ec086b02610b,5a015cf9-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2013-08-16 16:42:16,7018eaa3-5567-11e8-9d69-dca9047ef277,1,3,2048,1494,train
5a0c9c04-23d2-11e8-a6a3-ec086b02610b,5a0c9c04-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2013-10-13 06:51:42,7018fc23-5567-11e8-90ae-dca9047ef277,1,3,2048,1494,train
5a1b1309-23d2-11e8-a6a3-ec086b02610b,5a1b1309-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2014-11-20 07:39:31,70190f78-5567-11e8-89c2-dca9047ef277,1,3,2048,1494,train
5a2310c9-23d2-11e8-a6a3-ec086b02610b,5a2310c9-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,14,2014-10-29 13:52:14,70190b40-5567-11e8-883d-dca9047ef277,1,3,2048,1494,train
5976a2d9-23d2-11e8-a6a3-ec086b02610b,5976a2d9-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-09-09 01:00:27,7018ef99-5567-11e8-aeb8-dca9047ef277,3,3,2048,1494,train
59817bd8-23d2-11e8-a6a3-ec086b02610b,59817bd8-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-09-09 01:00:56,7018f205-5567-11e8-aa79-dca9047ef277,1,3,2048,1494,train
59862614-23d2-11e8-a6a3-ec086b02610b,59862614-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-09-09 01:00:30,7018efe8-5567-11e8-99db-dca9047ef277,2,3,2048,1494,train
598c5b72-23d2-11e8-a6a3-ec086b02610b,598c5b72-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-11-06 22:41:16,7018fe4a-5567-11e8-8d64-dca9047ef277,3,3,2048,1494,train
598f771b-23d2-11e8-a6a3-ec086b02610b,598f771b-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-09-09 01:00:53,7018f1c0-5567-11e8-8bbc-dca9047ef277,1,3,2048,1494,train
59942075-23d2-11e8-a6a3-ec086b02610b,59942075-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-11-06 22:41:07,7018fdab-5567-11e8-a9e3-dca9047ef277,3,3,2048,1494,train
5995af9d-23d2-11e8-a6a3-ec086b02610b,5995af9d-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-09-09 01:00:49,7018f170-5567-11e8-a9af-dca9047ef277,2,3,2048,1494,train
59a499a8-23d2-11e8-a6a3-ec086b02610b,59a499a8-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-09-27 19:40:12,7018fa11-5567-11e8-9fca-dca9047ef277,1,3,2048,1494,train
59af9728-23d2-11e8-a6a3-ec086b02610b,59af9728-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-09-09 01:00:16,7018eefa-5567-11e8-8253-dca9047ef277,2,3,2048,1494,train
59af98ec-23d2-11e8-a6a3-ec086b02610b,59af98ec-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-09-09 01:00:21,7018ef4a-5567-11e8-93e1-dca9047ef277,2,3,2048,1494,train
59e2a2ed-23d2-11e8-a6a3-ec086b02610b,59e2a2ed-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-11-06 22:41:11,7018fdf8-5567-11e8-855f-dca9047ef277,1,3,2048,1494,train
59f798e5-23d2-11e8-a6a3-ec086b02610b,59f798e5-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-09-09 01:00:43,7018f11e-5567-11e8-9114-dca9047ef277,1,3,2048,1494,train
59f79a81-23d2-11e8-a6a3-ec086b02610b,59f79a81-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-09-09 01:00:37,7018f080-5567-11e8-8aa9-dca9047ef277,2,3,2048,1494,train
5a0b01e6-23d2-11e8-a6a3-ec086b02610b,5a0b01e6-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-09-09 01:00:34,7018f03a-5567-11e8-b1c2-dca9047ef277,3,3,2048,1494,train
5a27db8b-23d2-11e8-a6a3-ec086b02610b,5a27db8b-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,14,2013-09-09 01:00:41,7018f0cf-5567-11e8-98f3-dca9047ef277,3,3,2048,1494,train
597e6480-23d2-11e8-a6a3-ec086b02610b,597e6480-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,14,2015-05-08 14:27:12,70192968-5567-11e8-b9f6-dca9047ef277,1,3,2048,1494,train
59941ed8-23d2-11e8-a6a3-ec086b02610b,59941ed8-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,14,2014-07-07 05:50:10,70190480-5567-11e8-a04a-dca9047ef277,2,3,2048,1494,train
59941f6d-23d2-11e8-a6a3-ec086b02610b,59941f6d-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,14,2015-05-02 07:18:26,70192370-5567-11e8-b454-dca9047ef277,3,3,2048,1494,train
59b939ec-23d2-11e8-a6a3-ec086b02610b,59b939ec-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,14,2015-05-09 01:10:02,70192a59-5567-11e8-8843-dca9047ef277,3,3,2048,1494,train
59dc2736-23d2-11e8-a6a3-ec086b02610b,59dc2736-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,14,2015-04-28 05:50:23,70191f42-5567-11e8-b43f-dca9047ef277,2,3,2048,1494,train
59df5dba-23d2-11e8-a6a3-ec086b02610b,59df5dba-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,14,2015-05-09 17:55:04,70192a9e-5567-11e8-8c6e-dca9047ef277,3,3,2048,1494,train
59fe23c8-23d2-11e8-a6a3-ec086b02610b,59fe23c8-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,14,2015-04-30 04:08:17,70191f91-5567-11e8-a45b-dca9047ef277,3,3,2048,1494,train
5a0fd262-23d2-11e8-a6a3-ec086b02610b,5a0fd262-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,14,2015-05-10 20:01:20,70192c80-5567-11e8-81e0-dca9047ef277,3,3,2048,1494,train
5a2af660-23d2-11e8-a6a3-ec086b02610b,5a2af660-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,14,2014-10-18 18:11:25,70190a5c-5567-11e8-a15e-dca9047ef277,3,3,2048,1494,train
59d0e151-23d2-11e8-a6a3-ec086b02610b,59d0e151-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,15,2014-04-05 15:04:13,7010d8bd-5567-11e8-a6bd-dca9047ef277,3,3,2048,1494,train
5a2175e7-23d2-11e8-a6a3-ec086b02610b,5a2175e7-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,15,2014-04-10 12:31:24,7010d921-5567-11e8-96ad-dca9047ef277,1,3,2048,1494,train
59af9677-23d2-11e8-a6a3-ec086b02610b,59af9677-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,16,2014-02-03 12:02:48,701935cc-5567-11e8-81df-dca9047ef277,3,3,2048,1494,train
596a4f50-23d2-11e8-a6a3-ec086b02610b,596a4f50-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,16,2013-08-16 03:51:05,70193111-5567-11e8-a157-dca9047ef277,3,3,2048,1494,train
5976a230-23d2-11e8-a6a3-ec086b02610b,5976a230-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,16,2013-08-16 03:50:38,70192fd1-5567-11e8-b095-dca9047ef277,3,3,2048,1494,train
599be6e2-23d2-11e8-a6a3-ec086b02610b,599be6e2-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,16,2013-08-16 03:50:50,70193021-5567-11e8-a77c-dca9047ef277,1,3,2048,1494,train
599fbdbc-23d2-11e8-a6a3-ec086b02610b,599fbdbc-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,16,2013-08-16 03:50:59,701930c2-5567-11e8-acd3-dca9047ef277,1,3,2048,1494,train
59ccd08b-23d2-11e8-a6a3-ec086b02610b,59ccd08b-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,16,2013-08-16 03:50:58,70193070-5567-11e8-82fc-dca9047ef277,3,3,2048,1494,train
59cf47f3-23d2-11e8-a6a3-ec086b02610b,59cf47f3-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,16,2013-08-16 03:50:30,70192f3a-5567-11e8-9ed0-dca9047ef277,1,3,2048,1494,train
59f2c637-23d2-11e8-a6a3-ec086b02610b,59f2c637-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,16,2013-08-16 03:50:32,70192f8c-5567-11e8-b0b7-dca9047ef277,3,3,2048,1494,train
5a0e34a2-23d2-11e8-a6a3-ec086b02610b,5a0e34a2-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,16,2014-01-20 18:12:06,70193305-5567-11e8-9bf1-dca9047ef277,1,3,2048,1494,train
596eedb3-23d2-11e8-a6a3-ec086b02610b,596eedb3-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,17,2011-05-19 09:16:00,7009d533-5567-11e8-919e-dca9047ef277,1,1,2048,1536,train
59cb387b-23d2-11e8-a6a3-ec086b02610b,59cb387b-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,17,2011-05-20 10:27:00,7009d64a-5567-11e8-980d-dca9047ef277,1,1,2048,1536,train
59d27dea-23d2-11e8-a6a3-ec086b02610b,59d27dea-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,17,2011-05-28 01:22:00,7009dc61-5567-11e8-a6be-dca9047ef277,1,1,2048,1536,train
59f4612d-23d2-11e8-a6a3-ec086b02610b,59f4612d-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,17,2011-06-01 00:03:00,7009e342-5567-11e8-bf5f-dca9047ef277,1,1,2048,1536,train
5971fb96-23d2-11e8-a6a3-ec086b02610b,5971fb96-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-05-20 00:47:00,7009d5bd-5567-11e8-baab-dca9047ef277,1,1,2048,1536,train
59830951-23d2-11e8-a6a3-ec086b02610b,59830951-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-05-25 23:56:00,7009dab3-5567-11e8-ab9a-dca9047ef277,1,1,2048,1536,train
5987b4d5-23d2-11e8-a6a3-ec086b02610b,5987b4d5-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-05-05 22:00:00,7009c95c-5567-11e8-8375-dca9047ef277,1,1,2048,1536,train
59929081-23d2-11e8-a6a3-ec086b02610b,59929081-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-06-10 03:37:00,7009ed87-5567-11e8-82ba-dca9047ef277,1,1,2048,1536,train
5995acdb-23d2-11e8-a6a3-ec086b02610b,5995acdb-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-05-23 23:16:00,7009d882-5567-11e8-a029-dca9047ef277,1,1,2048,1536,train
59a17a67-23d2-11e8-a6a3-ec086b02610b,59a17a67-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-05-11 01:24:00,7009cef3-5567-11e8-bdac-dca9047ef277,1,1,2048,1536,train
59b7a710-23d2-11e8-a6a3-ec086b02610b,59b7a710-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-05-14 00:35:00,7009d1b8-5567-11e8-bb4c-dca9047ef277,1,1,2048,1536,train
59bfdcbe-23d2-11e8-a6a3-ec086b02610b,59bfdcbe-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-05-06 23:25:00,7009cb4f-5567-11e8-a73f-dca9047ef277,1,1,2048,1536,train
59c17708-23d2-11e8-a6a3-ec086b02610b,59c17708-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-05-16 21:35:00,7009d1fd-5567-11e8-b429-dca9047ef277,1,1,2048,1536,train
59d8edac-23d2-11e8-a6a3-ec086b02610b,59d8edac-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-05-11 19:48:00,7009d014-5567-11e8-bf3e-dca9047ef277,1,1,2048,1536,train
5a07ce28-23d2-11e8-a6a3-ec086b02610b,5a07ce28-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-05-19 02:21:00,7009d49c-5567-11e8-8ac5-dca9047ef277,1,1,2048,1536,train
5a1b1673-23d2-11e8-a6a3-ec086b02610b,5a1b1673-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-05-08 22:38:00,7009ccb5-5567-11e8-a362-dca9047ef277,1,1,2048,1536,train
5a1e5056-23d2-11e8-a6a3-ec086b02610b,5a1e5056-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-05-28 02:01:00,7009dca8-5567-11e8-8f63-dca9047ef277,1,1,2048,1536,train
5a1e512f-23d2-11e8-a6a3-ec086b02610b,5a1e512f-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-05-23 20:05:00,7009d83d-5567-11e8-96a2-dca9047ef277,1,1,2048,1536,train
5a263b4c-23d2-11e8-a6a3-ec086b02610b,5a263b4c-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,17,2011-06-02 20:52:00,7009e64f-5567-11e8-a58d-dca9047ef277,1,1,2048,1536,train
596eef46-23d2-11e8-a6a3-ec086b02610b,596eef46-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,18,2012-05-12 05:22:21,6f06c102-5567-11e8-96ae-dca9047ef277,3,3,2048,1494,train
5971facb-23d2-11e8-a6a3-ec086b02610b,5971facb-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,18,2012-03-02 21:00:37,6f06b4ca-5567-11e8-b038-dca9047ef277,2,3,2048,1494,train
598f755b-23d2-11e8-a6a3-ec086b02610b,598f755b-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,18,2011-11-11 12:40:48,6f068ab8-5567-11e8-b427-dca9047ef277,1,3,2048,1494,train
59973d12-23d2-11e8-a6a3-ec086b02610b,59973d12-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,18,2012-05-30 01:08:38,6f06c259-5567-11e8-a1b2-dca9047ef277,1,3,2048,1494,train
59b13145-23d2-11e8-a6a3-ec086b02610b,59b13145-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,18,2012-05-05 23:37:14,6f06bfae-5567-11e8-bb91-dca9047ef277,1,3,2048,1494,train
59e5e0da-23d2-11e8-a6a3-ec086b02610b,59e5e0da-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,18,2012-02-21 20:36:10,6f06b36b-5567-11e8-9f92-dca9047ef277,1,3,2048,1494,train
59edf1a6-23d2-11e8-a6a3-ec086b02610b,59edf1a6-23d2-11e8-a6a3-ec086b02610b.jpg,6,bobcat,18,2012-02-21 20:37:53,6f06b3e3-5567-11e8-95a9-dca9047ef277,3,3,2048,1494,train
5965a9a9-23d2-11e8-a6a3-ec086b02610b,5965a9a9-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,18,2011-12-15 12:34:15,6f0692c5-5567-11e8-a888-dca9047ef277,2,3,2048,1494,train
596eeeb1-23d2-11e8-a6a3-ec086b02610b,596eeeb1-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,18,2011-06-01 20:46:43,6f064b02-5567-11e8-9cb3-dca9047ef277,2,3,2048,1494,train
5976a54d-23d2-11e8-a6a3-ec086b02610b,5976a54d-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,18,2011-08-02 03:09:30,6f065a5c-5567-11e8-baa3-dca9047ef277,3,3,2048,1494,train
59a17af4-23d2-11e8-a6a3-ec086b02610b,59a17af4-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,18,2012-02-06 21:07:44,6f06aea8-5567-11e8-a514-dca9047ef277,3,3,2048,1494,train
59a30a57-23d2-11e8-a6a3-ec086b02610b,59a30a57-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,18,2012-05-08 12:50:14,6f06c08c-5567-11e8-ae4b-dca9047ef277,1,3,2048,1494,train
59ac69a1-23d2-11e8-a6a3-ec086b02610b,59ac69a1-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,18,2012-02-11 01:33:04,6f06b159-5567-11e8-b5cd-dca9047ef277,2,3,2048,1494,train
59b614aa-23d2-11e8-a6a3-ec086b02610b,59b614aa-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,18,2011-12-17 23:20:14,6f069470-5567-11e8-838a-dca9047ef277,3,3,2048,1494,train
59b6165c-23d2-11e8-a6a3-ec086b02610b,59b6165c-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,18,2012-04-30 20:05:34,6f06bdcf-5567-11e8-93af-dca9047ef277,1,3,2048,1494,train
59b93a55-23d2-11e8-a6a3-ec086b02610b,59b93a55-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,18,2011-12-15 12:34:17,6f06933a-5567-11e8-855c-dca9047ef277,1,3,2048,1494,train
59eab946-23d2-11e8-a6a3-ec086b02610b,59eab946-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,18,2012-04-16 11:50:28,6f06bba8-5567-11e8-8c08-dca9047ef277,2,3,2048,1494,train
5a07ccf5-23d2-11e8-a6a3-ec086b02610b,5a07ccf5-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,18,2011-06-01 20:46:48,6f064b5c-5567-11e8-b94c-dca9047ef277,2,3,2048,1494,train
5a17df21-23d2-11e8-a6a3-ec086b02610b,5a17df21-23d2-11e8-a6a3-ec086b02610b.jpg,9,coyote,18,2012-04-30 06:26:40,6f06bd6b-5567-11e8-a70b-dca9047ef277,2,3,2048,1494,train
59641ec9-23d2-11e8-a6a3-ec086b02610b,59641ec9-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,18,2011-10-14 02:27:00,6f067cf8-5567-11e8-b310-dca9047ef277,2,3,2048,1494,train
59642004-23d2-11e8-a6a3-ec086b02610b,59642004-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,18,2011-07-15 04:26:49,6f065317-5567-11e8-a1c1-dca9047ef277,2,3,2048,1494,train
5971f9a1-23d2-11e8-a6a3-ec086b02610b,5971f9a1-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,18,2012-02-21 15:16:08,6f06b30a-5567-11e8-bc65-dca9047ef277,3,3,2048,1494,train
59a17c09-23d2-11e8-a6a3-ec086b02610b,59a17c09-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,18,2012-01-19 10:44:58,6f06a0c0-5567-11e8-90ae-dca9047ef277,1,3,2048,1494,train
59aadaa2-23d2-11e8-a6a3-ec086b02610b,59aadaa2-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,18,2012-02-05 01:09:31,6f06ad5c-5567-11e8-9744-dca9047ef277,3,3,2048,1494,train
59b12fc8-23d2-11e8-a6a3-ec086b02610b,59b12fc8-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,18,2011-05-24 11:25:55,6f0649ae-5567-11e8-ba57-dca9047ef277,3,3,2048,1494,train
59bca6ae-23d2-11e8-a6a3-ec086b02610b,59bca6ae-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,18,2011-07-27 11:50:59,6f065899-5567-11e8-9758-dca9047ef277,3,3,2048,1494,train
59d41a9f-23d2-11e8-a6a3-ec086b02610b,59d41a9f-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,18,2011-10-14 02:26:46,6f067b99-5567-11e8-a718-dca9047ef277,3,3,2048,1494,train
59d8ed5f-23d2-11e8-a6a3-ec086b02610b,59d8ed5f-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,18,2011-10-13 23:51:40,6f067968-5567-11e8-a69c-dca9047ef277,2,3,2048,1494,train
59eab94a-23d2-11e8-a6a3-ec086b02610b,59eab94a-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,18,2011-10-13 02:22:53,6f0672ee-5567-11e8-b1b1-dca9047ef277,2,3,2048,1494,train
59f5fff9-23d2-11e8-a6a3-ec086b02610b,59f5fff9-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,18,2011-10-13 01:17:21,6f066feb-5567-11e8-a02e-dca9047ef277,1,3,2048,1494,train
5a24a8ef-23d2-11e8-a6a3-ec086b02610b,5a24a8ef-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,18,2011-11-11 02:32:42,6f068900-5567-11e8-8951-dca9047ef277,1,3,2048,1494,train
5a2965dc-23d2-11e8-a6a3-ec086b02610b,5a2965dc-23d2-11e8-a6a3-ec086b02610b.jpg,30,empty,18,2011-07-28 14:01:49,6f065907-5567-11e8-bfa8-dca9047ef277,2,3,2048,1494,train
597e648b-23d2-11e8-a6a3-ec086b02610b,597e648b-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum,18,2012-04-28 23:07:18,6f06bc87-5567-11e8-aeb2-dca9047ef277,3,3,2048,1494,train
5986241e-23d2-11e8-a6a3-ec086b02610b,5986241e-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum,18,2012-03-01 20:42:38,6f06b451-5567-11e8-a443-dca9047ef277,3,3,2048,1494,train
599103e0-23d2-11e8-a6a3-ec086b02610b,599103e0-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum,18,2012-04-04 02:58:28,6f06b838-5567-11e8-baa7-dca9047ef277,1,3,2048,1494,train
59aadcce-23d2-11e8-a6a3-ec086b02610b,59aadcce-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum,18,2012-02-03 20:09:46,6f06aaca-5567-11e8-a2b6-dca9047ef277,3,3,2048,1494,train
59af9773-23d2-11e8-a6a3-ec086b02610b,59af9773-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum,18,2011-06-13 23:27:52,6f064f80-5567-11e8-9294-dca9047ef277,2,3,2048,1494,train
59b2e97c-23d2-11e8-a6a3-ec086b02610b,59b2e97c-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum,18,2012-03-08 01:13:27,6f06b5b0-5567-11e8-bbab-dca9047ef277,1,3,2048,1494,train
59bfdeae-23d2-11e8-a6a3-ec086b02610b,59bfdeae-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum,18,2012-03-14 12:07:35,6f06b682-5567-11e8-9a02-dca9047ef277,1,3,2048,1494,train
59d41a07-23d2-11e8-a6a3-ec086b02610b,59d41a07-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum,18,2012-03-03 21:28:22,6f06b538-5567-11e8-8458-dca9047ef277,2,3,2048,1494,train
59ddbfb3-23d2-11e8-a6a3-ec086b02610b,59ddbfb3-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum,18,2012-02-03 20:09:51,6f06ab38-5567-11e8-9773-dca9047ef277,2,3,2048,1494,train
59f12939-23d2-11e8-a6a3-ec086b02610b,59f12939-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum,18,2012-04-28 23:07:20,6f06bcf3-5567-11e8-b54a-dca9047ef277,1,3,2048,1494,train
5a116c88-23d2-11e8-a6a3-ec086b02610b,5a116c88-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum,18,2012-04-07 22:41:45,6f06b98c-5567-11e8-b52e-dca9047ef277,1,3,2048,1494,train
5968c25b-23d2-11e8-a6a3-ec086b02610b,5968c25b-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,19,2014-04-07 07:31:34,701eb2b8-5567-11e8-8133-dca9047ef277,2,3,2048,1494,train
596a4d54-23d2-11e8-a6a3-ec086b02610b,596a4d54-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,19,2014-04-06 10:19:22,701eb07d-5567-11e8-b8e8-dca9047ef277,3,3,2048,1494,train
59738747-23d2-11e8-a6a3-ec086b02610b,59738747-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,19,2014-04-06 10:20:03,701eb11c-5567-11e8-a656-dca9047ef277,3,3,2048,1494,train
597cd6d2-23d2-11e8-a6a3-ec086b02610b,597cd6d2-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,19,2014-04-07 07:46:31,701eb3a8-5567-11e8-b917-dca9047ef277,3,3,2048,1494,train
597ff03e-23d2-11e8-a6a3-ec086b02610b,597ff03e-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,19,2013-11-05 13:08:19,701e98b3-5567-11e8-815f-dca9047ef277,2,3,2048,1494,train
598f76e3-23d2-11e8-a6a3-ec086b02610b,598f76e3-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,19,2013-12-14 14:53:33,701ea5ca-5567-11e8-a8c2-dca9047ef277,1,3,2048,1494,train
59910563-23d2-11e8-a6a3-ec086b02610b,59910563-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,19,2014-04-19 09:25:20,701eb591-5567-11e8-8e34-dca9047ef277,2,3,2048,1494,train
599a5af4-23d2-11e8-a6a3-ec086b02610b,599a5af4-23d2-11e8-a6a3-ec086b02610b.jpg,11,bird,19,2013-11-25 07:27:25,701e9e19-5567-11e8-9af4-dca9047ef277,3,3,2048,1494,train
